RMS Current (A),RMS Voltage (V),Load Combinations,%Belt Tension,Power (W),%Power/Nominal_Power,Normalized_Power,Normalized_Belt_Tension,Normalized_Load,Class_3,Class_4,Class_9,NNNormalized_Power,Load,Load1
2.175,240.134,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.17,240.052,4,75,242,25,0.28,0.79,0.27,2,2,7,0.22,1,1
2.165,239.956,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.163,239.924,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.166,240.081,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.177,240.191,4,75,243,25,0.29,0.79,0.27,2,2,7,0.23,1,1
2.175,240.282,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.167,240.444,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.163,240.364,4,75,242,25,0.28,0.79,0.27,2,2,7,0.22,1,1
2.167,240.322,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.157,240.278,4,75,240,24,0.25,0.79,0.27,2,2,7,0.2,1,1
2.17,240.136,4,75,242,25,0.28,0.79,0.27,2,2,7,0.22,1,1
2.173,239.812,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.165,239.865,4,75,240,24,0.25,0.79,0.27,2,2,7,0.2,1,1
2.169,239.795,4,75,242,25,0.28,0.79,0.27,2,2,7,0.22,1,1
2.168,240.017,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.161,240.034,4,75,240,24,0.25,0.79,0.27,2,2,7,0.2,1,1
2.183,240.09,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.182,239.693,4,75,240,24,0.25,0.79,0.27,2,2,7,0.2,1,1
2.161,239.59,4,75,240,24,0.25,0.79,0.27,2,2,7,0.2,1,1
2.175,239.58,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.178,239.539,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.163,239.507,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.174,239.583,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.166,239.553,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.175,239.681,4,75,242,25,0.28,0.79,0.27,2,2,7,0.22,1,1
2.174,239.616,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.179,239.602,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.162,239.631,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.174,239.603,4,75,242,25,0.28,0.79,0.27,2,2,7,0.22,1,1
2.166,239.603,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.174,239.511,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.162,239.716,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.17,239.683,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.163,239.685,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.171,239.681,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.182,239.784,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.177,239.795,4,75,240,24,0.25,0.79,0.27,2,2,7,0.2,1,1
2.178,240.009,4,75,242,25,0.28,0.79,0.27,2,2,7,0.22,1,1
2.173,240.159,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.17,240.009,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.177,239.865,4,75,240,24,0.25,0.79,0.27,2,2,7,0.2,1,1
2.172,239.673,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.176,239.867,4,75,242,25,0.28,0.79,0.27,2,2,7,0.22,1,1
2.18,240.252,4,75,243,25,0.29,0.79,0.27,2,2,7,0.23,1,1
2.172,240.037,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.178,239.868,4,75,241,25,0.26,0.79,0.27,2,2,7,0.21,1,1
2.174,239.692,4,75,240,24,0.25,0.79,0.27,2,2,7,0.2,1,1
2.159,240.742,8,75,242,25,0.28,0.79,0.53,2,2,7,0.22,1,1
2.135,240.602,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.132,240.311,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.135,240.365,8,75,236,24,0.19,0.79,0.53,2,2,7,0.16,1,1
2.129,240.554,8,75,237,24,0.21,0.79,0.53,2,2,7,0.17,1,1
2.15,240.696,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.146,240.651,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.137,240.602,8,75,237,24,0.21,0.79,0.53,2,2,7,0.17,1,1
2.143,240.436,8,75,237,24,0.21,0.79,0.53,2,2,7,0.17,1,1
2.142,240.411,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.133,240.318,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.138,240.249,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.124,240.195,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.134,240.256,8,75,237,24,0.21,0.79,0.53,2,2,7,0.17,1,1
2.133,240.317,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.138,240.362,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.142,240.474,8,75,237,24,0.21,0.79,0.53,2,2,7,0.17,1,1
2.141,240.642,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.141,240.67,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.137,240.621,8,75,237,24,0.21,0.79,0.53,2,2,7,0.17,1,1
2.136,240.373,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.138,240.168,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.148,240.142,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.154,240.291,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.142,240.671,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.151,240.769,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.142,240.516,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.148,240.216,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.145,240.311,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.143,240.354,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.142,240.313,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.146,240.215,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.147,240.199,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.166,241.591,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.146,240.429,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.147,240.512,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.152,239.721,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.162,239.822,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.153,239.683,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.157,239.643,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.163,239.783,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.162,239.777,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.161,239.833,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.163,239.777,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.163,239.899,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.172,239.636,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.174,239.633,8,75,236,24,0.19,0.79,0.53,2,2,7,0.16,1,1
2.163,239.63,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.166,239.688,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.163,239.8,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.154,240.59,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.156,240.515,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.145,240.518,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.152,240.424,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.15,240.632,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.146,240.89,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.151,240.681,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.167,240.538,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.172,240.154,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.165,240.314,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.15,240.559,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.16,240.509,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.15,240.453,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.146,240.463,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.154,240.493,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.144,240.529,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.146,240.516,8,75,239,24,0.24,0.79,0.53,2,2,7,0.19,1,1
2.143,240.537,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.157,240.581,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.159,240.508,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.153,240.492,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.146,240.401,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.145,240.347,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.152,240.309,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.139,240.295,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.145,240.411,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.147,240.404,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.149,240.492,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.151,240.502,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.14,240.469,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.15,240.565,8,75,238,24,0.22,0.79,0.53,2,2,7,0.18,1,1
2.146,240.686,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.155,240.808,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.152,240.887,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.151,240.759,8,75,240,24,0.25,0.79,0.53,2,2,7,0.2,1,1
2.171,240.567,9,75,243,25,0.29,0.79,0.6,2,2,7,0.23,2,2
2.168,240.735,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.164,240.865,9,75,243,25,0.29,0.79,0.6,2,2,7,0.23,2,2
2.173,241.029,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.168,240.996,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.166,241.132,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.16,241.041,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.164,240.703,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.167,240.523,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.143,240.456,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.168,240.483,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.159,240.781,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.169,240.963,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.16,240.87,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.166,240.52,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.15,240.407,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.157,240.631,9,75,240,24,0.25,0.79,0.6,2,2,7,0.2,2,2
2.151,240.95,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.157,240.926,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.151,240.639,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.163,240.48,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.157,240.604,9,75,240,24,0.25,0.79,0.6,2,2,7,0.2,2,2
2.16,240.99,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.166,240.825,9,75,240,24,0.25,0.79,0.6,2,2,7,0.2,2,2
2.159,240.437,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.155,240.323,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.158,240.677,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.155,240.919,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.167,240.987,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.166,240.909,9,75,240,24,0.25,0.79,0.6,2,2,7,0.2,2,2
2.167,240.759,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.161,240.589,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.159,240.523,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.155,240.421,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.158,240.476,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.157,240.473,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.16,240.598,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.162,240.786,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.163,240.817,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.163,240.783,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.164,240.597,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.158,240.465,9,75,240,24,0.25,0.79,0.6,2,2,7,0.2,2,2
2.16,240.437,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.166,240.525,9,75,240,24,0.25,0.79,0.6,2,2,7,0.2,2,2
2.168,240.691,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.166,240.889,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.169,241.084,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.16,240.81,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.16,240.628,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.163,240.624,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.161,240.858,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.162,240.977,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.156,240.754,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.158,240.548,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.16,240.552,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.172,240.848,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.172,240.954,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.173,240.865,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.178,240.726,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.171,240.511,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.169,240.557,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.167,240.482,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.167,240.649,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.171,240.534,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.16,240.509,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.164,240.428,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.161,240.608,9,75,240,24,0.25,0.79,0.6,2,2,7,0.2,2,2
2.174,240.772,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.172,240.883,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.172,240.933,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.169,240.936,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.17,240.947,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.172,240.983,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.182,240.948,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.167,240.829,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.164,240.774,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.179,240.65,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.164,240.556,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.168,240.542,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.165,240.694,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.174,240.924,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.17,240.644,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.172,240.502,9,75,241,25,0.26,0.79,0.6,2,2,7,0.21,2,2
2.172,240.644,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.165,241.045,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.165,240.864,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.161,240.772,9,75,240,24,0.25,0.79,0.6,2,2,7,0.2,2,2
2.174,241.129,9,75,242,25,0.28,0.79,0.6,2,2,7,0.22,2,2
2.173,240.993,10,75,242,25,0.28,0.79,0.67,2,2,7,0.22,2,2
2.172,241.06,10,75,241,25,0.26,0.79,0.67,2,2,7,0.21,2,2
2.19,241.005,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.191,240.896,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.177,240.932,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.187,240.92,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.181,240.838,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.19,240.8,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.184,240.658,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.181,240.483,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.182,240.449,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.184,240.528,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.177,240.587,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.189,240.98,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.175,241.007,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.188,241.117,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.181,240.919,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.194,240.666,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.187,240.605,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.187,240.694,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.187,240.782,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.179,240.647,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.186,240.848,10,75,246,25,0.34,0.79,0.67,2,2,7,0.26,2,2
2.182,240.912,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.178,240.981,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.175,240.837,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.179,240.577,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.177,240.361,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.184,240.498,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.191,240.925,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.186,240.787,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.186,240.48,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.181,240.542,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.171,240.8,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.179,240.947,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.177,240.532,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.172,240.858,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.18,240.815,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.176,240.574,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.176,240.429,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.194,240.207,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.206,240.444,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.201,240.627,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.194,240.779,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.173,240.86,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.187,240.748,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.181,240.492,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.165,240.447,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.181,240.455,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.181,240.75,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.181,241.02,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.19,240.95,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.181,240.892,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.188,240.927,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.182,240.917,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.187,240.896,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.188,240.832,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.196,240.8,10,75,246,25,0.34,0.79,0.67,2,2,7,0.26,2,2
2.186,240.744,10,75,246,25,0.34,0.79,0.67,2,2,7,0.26,2,2
2.184,240.59,10,75,246,25,0.34,0.79,0.67,2,2,7,0.26,2,2
2.188,240.565,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.185,240.442,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.175,240.481,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.184,240.498,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.183,240.486,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.182,240.635,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.177,240.576,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.183,240.689,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.189,240.75,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.183,240.623,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.188,240.687,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.181,240.524,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.187,240.358,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.181,240.395,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.181,240.46,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.184,240.601,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.187,240.773,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.182,240.952,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.184,240.932,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.178,240.874,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.191,240.865,10,75,245,25,0.32,0.79,0.67,2,2,7,0.25,2,2
2.176,240.802,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.191,240.924,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.179,240.831,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.174,240.949,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.186,241.012,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.18,240.996,10,75,244,25,0.31,0.79,0.67,2,2,7,0.24,2,2
2.174,240.93,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.183,240.837,10,75,243,25,0.29,0.79,0.67,2,2,7,0.23,2,2
2.191,240.683,12,75,244,25,0.31,0.79,0.8,2,2,7,0.24,2,2
2.192,240.736,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.195,240.732,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.186,240.767,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.161,240.807,12,75,243,25,0.29,0.79,0.8,2,2,7,0.23,2,2
2.179,240.79,12,75,240,24,0.25,0.79,0.8,2,2,7,0.2,2,2
2.193,240.776,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.197,240.753,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.197,240.834,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.192,240.887,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.193,240.844,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.206,240.806,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.196,240.804,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.193,240.783,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.197,240.828,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.19,240.896,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.195,240.914,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
2.196,241.12,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.197,241.041,12,75,245,25,0.32,0.79,0.8,2,2,7,0.25,2,2
2.203,241.005,12,75,246,25,0.34,0.79,0.8,2,2,7,0.26,2,2
