Workstation_ID,RMS_Current(A),RMS_Voltage(V),PF,Power(W),Power(KW)
9,3.294,239.915,0.487,394.711,0.395
9,3.306,239.921,0.487,396.872,0.397
9,3.306,239.921,0.487,396.872,0.397
9,3.289,239.929,0.487,394.507,0.395
9,3.289,239.929,0.487,394.507,0.395
9,3.288,239.959,0.486,393.678,0.394
9,3.288,239.959,0.486,393.678,0.394
9,3.28,239.944,0.487,393.892,0.394
9,3.28,239.944,0.487,393.892,0.394
9,3.271,239.891,0.487,392.733,0.393
9,3.271,239.891,0.487,392.733,0.393
9,3.288,239.863,0.488,394.925,0.395
9,3.288,239.863,0.488,394.925,0.395
9,3.281,239.821,0.486,394.223,0.394
9,3.281,239.821,0.486,394.223,0.394
9,3.276,239.788,0.487,392.868,0.393
9,3.276,239.788,0.487,392.868,0.393
9,3.278,239.744,0.486,393.249,0.393
9,3.278,239.744,0.486,393.249,0.393
9,3.279,239.677,0.486,393.716,0.394
9,3.279,239.677,0.486,393.716,0.394
9,3.278,239.666,0.486,392.771,0.393
9,3.278,239.666,0.486,392.771,0.393
9,3.294,239.663,0.487,396.631,0.397
9,3.294,239.663,0.487,396.631,0.397
9,3.273,239.697,0.487,393.855,0.394
9,3.273,239.697,0.487,393.855,0.394
9,3.271,239.763,0.486,392.967,0.393
9,3.271,239.763,0.486,392.967,0.393
9,3.275,239.849,0.487,393.739,0.394
9,3.275,239.849,0.487,393.739,0.394
9,3.267,239.959,0.487,392.781,0.393
9,3.267,239.959,0.487,392.781,0.393
9,3.281,240.042,0.486,393.635,0.394
9,3.281,240.042,0.486,393.635,0.394
9,3.284,240.166,0.487,395.316,0.395
9,3.284,240.166,0.487,395.316,0.395
9,3.275,240.204,0.487,393.316,0.393
9,3.275,240.204,0.487,393.316,0.393
9,3.272,240.126,0.487,392.608,0.393
9,3.272,240.126,0.487,392.608,0.393
9,3.279,240.046,0.486,392.899,0.393
9,3.279,240.046,0.486,392.899,0.393
9,3.274,239.924,0.487,392.326,0.392
9,3.274,239.924,0.487,392.326,0.392
9,3.289,239.809,0.487,395.202,0.395
9,3.289,239.809,0.487,395.202,0.395
9,3.259,239.739,0.487,392.542,0.393
9,3.259,239.739,0.487,392.542,0.393
9,3.255,239.698,0.487,391.563,0.392
9,3.255,239.698,0.487,391.563,0.392
9,3.255,239.709,0.487,391.716,0.392
9,3.255,239.709,0.487,391.716,0.392
9,3.259,239.717,0.486,391.086,0.391
9,3.259,239.717,0.486,391.086,0.391
9,3.28,239.747,0.486,393.385,0.393
9,3.28,239.747,0.486,393.385,0.393
9,3.283,239.792,0.486,394.347,0.394
9,3.283,239.792,0.486,394.347,0.394
9,3.274,239.852,0.486,392.746,0.393
9,3.274,239.852,0.486,392.746,0.393
9,3.282,239.907,0.486,393.621,0.394
9,3.282,239.907,0.486,393.621,0.394
9,3.281,239.984,0.486,393.564,0.394
9,3.281,239.984,0.486,393.564,0.394
9,3.278,240.096,0.486,392.155,0.392
9,3.278,240.096,0.486,392.155,0.392
9,3.291,240.128,0.487,395.208,0.395
9,3.291,240.128,0.487,395.208,0.395
9,3.266,240.091,0.487,392.406,0.392
9,3.266,240.091,0.487,392.406,0.392
9,3.273,239.981,0.485,390.814,0.391
9,3.273,239.981,0.485,390.814,0.391
9,3.278,239.86,0.486,392.608,0.393
9,3.278,239.86,0.486,392.608,0.393
9,3.267,239.76,0.486,391.895,0.392
9,3.267,239.76,0.486,391.895,0.392
9,3.289,239.661,0.487,394.028,0.394
9,3.289,239.661,0.487,394.028,0.394
9,3.297,239.571,0.487,395.476,0.395
9,3.297,239.571,0.487,395.476,0.395
9,3.278,239.515,0.485,393.07,0.393
9,3.278,239.515,0.485,393.07,0.393
9,3.276,239.521,0.486,393.643,0.394
9,3.276,239.521,0.486,393.643,0.394
9,3.277,239.561,0.487,393.434,0.393
9,3.277,239.561,0.487,393.434,0.393
9,3.272,239.657,0.486,392.102,0.392
9,3.272,239.657,0.486,392.102,0.392
9,3.286,239.764,0.487,395.186,0.395
9,3.286,239.764,0.487,395.186,0.395
9,3.262,239.857,0.487,392.508,0.393
9,3.262,239.857,0.487,392.508,0.393
9,3.261,239.932,0.487,391.41,0.391
9,3.261,239.932,0.487,391.41,0.391
9,3.262,239.984,0.487,391.543,0.392
9,3.262,239.984,0.487,391.543,0.392
9,3.262,240.041,0.487,391.881,0.392
9,3.262,240.041,0.487,391.881,0.392
9,3.289,240.029,0.488,394.133,0.394
9,3.289,240.029,0.488,394.133,0.394
9,3.129,240.046,0.485,373.926,0.374
9,3.129,240.046,0.485,373.926,0.374
9,3.129,240.046,0.485,373.926,0.373
9,3.129,240.046,0.485,373.926,0.373
9,3.129,240.046,0.485,373.926,0.373
9,3.129,240.046,0.485,373.926,0.373
9,3.117,240.036,0.485,373.019,0.373
9,3.122,239.978,0.486,373.514,0.374
9,3.153,239.906,0.485,376.411,0.376
9,3.136,239.881,0.485,375.173,0.375
9,3.131,239.82,0.485,375.027,0.375
9,3.124,239.765,0.485,373.643,0.374
9,3.121,239.734,0.483,371.344,0.371
9,3.138,239.698,0.485,374.83,0.375
9,3.142,239.672,0.485,376.5,0.377
9,3.13,239.672,0.484,373.381,0.373
9,3.13,239.655,0.485,373.932,0.374
9,3.112,239.661,0.485,372.911,0.373
9,3.111,239.683,0.484,371.183,0.371
9,3.137,239.685,0.485,374.452,0.374
9,3.112,239.709,0.484,372.673,0.373
9,3.106,239.726,0.484,371.751,0.372
9,3.106,239.73,0.484,370.569,0.371
9,3.104,239.752,0.485,371.395,0.371
9,3.119,239.753,0.486,373.964,0.374
9,3.133,239.731,0.485,375.529,0.376
9,3.126,239.739,0.484,373.676,0.374
9,3.12,239.764,0.485,373.783,0.374
9,3.106,239.772,0.485,371.963,0.372
9,3.111,239.796,0.485,371.772,0.372
9,3.136,239.793,0.485,374.25,0.374
9,3.114,239.802,0.485,372.902,0.373
9,3.121,239.819,0.484,372.6,0.373
9,3.112,239.815,0.485,371.672,0.372
9,3.101,239.826,0.485,370.96,0.371
9,3.123,239.796,0.485,372.809,0.373
9,3.135,239.798,0.484,374.384,0.374
9,3.117,239.797,0.484,372.957,0.373
9,3.117,239.778,0.484,372.733,0.373
9,3.11,239.764,0.485,371.838,0.372
9,3.11,239.735,0.485,371.471,0.371
9,3.136,239.698,0.485,374.819,0.375
9,3.117,239.675,0.485,373.406,0.373
9,3.118,239.647,0.484,372.252,0.372
9,3.106,239.637,0.485,371.641,0.372
9,3.102,239.595,0.485,371.64,0.372
9,3.125,239.582,0.485,373.087,0.373
9,3.133,239.58,0.485,375.364,0.375
9,3.117,239.566,0.485,373.608,0.374
9,3.111,239.569,0.485,372.889,0.373
9,3.106,239.595,0.484,371.036,0.371
9,3.108,239.621,0.486,372.279,0.372
9,3.094,239.657,0.488,372.518,0.373
9,3.054,239.726,0.486,366.352,0.366
9,3.04,239.812,0.487,364.804,0.365
9,3.026,239.887,0.487,363.165,0.363
9,3.023,239.912,0.486,361.94,0.362
9,3.049,239.885,0.486,364.306,0.364
9,3.051,239.834,0.487,366.654,0.367
9,3.03,239.765,0.486,363.791,0.364
9,3.03,239.675,0.487,363.928,0.364
9,3.029,239.553,0.487,363.118,0.363
9,3.022,239.523,0.486,362.925,0.363
9,3.044,239.513,0.487,365.513,0.366
9,3.035,239.539,0.487,364.592,0.365
9,3.024,239.626,0.487,363.529,0.364
9,3.017,239.727,0.487,362.511,0.363
9,3.023,239.83,0.486,361.921,0.362
9,3.038,239.89,0.488,364.548,0.365
9,3.041,239.861,0.487,365.866,0.366
9,3.028,239.793,0.488,364.3,0.364
9,3.038,239.685,0.487,364.386,0.364
9,3.062,239.557,0.488,368.114,0.368
9,3.084,239.45,0.488,371.2,0.371
9,3.117,239.392,0.488,374.632,0.375
9,3.102,239.418,0.488,373.502,0.374
9,3.099,239.502,0.489,373.157,0.373
9,3.102,239.638,0.488,372.878,0.373
9,3.106,239.785,0.487,372.035,0.372
9,3.123,239.904,0.486,373.665,0.374
9,3.133,239.921,0.487,376.466,0.376
9,3.124,239.883,0.485,373.616,0.374
9,3.119,239.828,0.485,373.585,0.374
9,3.117,239.742,0.485,373.545,0.374
9,3.118,239.638,0.485,373.112,0.373
9,3.141,239.564,0.486,376.247,0.376
9,3.13,239.507,0.486,375.833,0.376
9,3.116,239.52,0.485,372.914,0.373
9,3.118,239.582,0.485,372.778,0.373
9,3.109,239.624,0.485,371.239,0.371
9,3.102,239.712,0.484,370.921,0.371
9,3.097,239.795,0.486,370.784,0.371
9,3.078,239.83,0.485,367.485,0.367
9,3.059,239.797,0.485,365.711,0.366
9,3.05,239.731,0.486,364.715,0.365
9,3.057,239.628,0.484,363.579,0.364
9,3.077,239.533,0.484,366.806,0.367
9,3.059,239.46,0.483,365.122,0.365
9,3.051,239.377,0.484,364.3,0.364
9,3.05,239.374,0.484,364.268,0.364
9,3.051,239.457,0.484,363.95,0.364
9,3.057,239.525,0.485,365.379,0.365
9,3.069,239.65,0.485,367.093,0.367
9,3.053,239.794,0.484,363.687,0.364
9,3.045,239.854,0.485,363.74,0.364
9,3.051,239.829,0.485,364.157,0.364
9,3.05,239.784,0.484,363.461,0.363
9,3.067,239.67,0.485,366.599,0.367
9,3.059,239.587,0.485,365.903,0.366
9,3.047,239.502,0.485,364.35,0.364
9,3.029,239.468,0.484,361.871,0.362
9,3.03,239.508,0.484,361.832,0.362
9,3.031,239.587,0.484,361.089,0.361
9,3.026,239.705,0.484,361.359,0.361
9,3.012,239.822,0.484,358.955,0.359
9,3,239.849,0.484,358.525,0.359
9,2.997,239.817,0.484,357.905,0.358
9,3.009,239.75,0.483,357.651,0.358
9,3.028,239.626,0.484,360.686,0.361
9,3.013,239.547,0.483,359.365,0.359
9,3.003,239.478,0.483,357.522,0.358
9,2.988,239.437,0.484,357.072,0.357
9,2.982,239.454,0.484,355.89,0.356
9,2.986,239.528,0.483,356.098,0.356
9,2.993,239.619,0.484,357.736,0.358
9,2.982,239.738,0.484,355.469,0.355
9,2.978,239.849,0.484,355.233,0.355
9,2.976,239.96,0.484,355.136,0.355
9,2.978,240.039,0.484,354.404,0.354
9,2.995,240.036,0.484,357.353,0.357
9,2.983,240.022,0.485,356.892,0.357
9,2.982,239.938,0.484,355.816,0.356
9,2.974,239.833,0.484,354.509,0.355
9,2.971,239.763,0.485,355.706,0.356
9,2.985,239.707,0.484,356.196,0.356
9,2.991,239.682,0.485,358.358,0.358
9,2.978,239.621,0.485,356.146,0.356
9,2.968,239.583,0.485,355.511,0.356
9,2.966,239.555,0.484,354.696,0.355
9,2.973,239.531,0.485,354.916,0.355
9,2.995,239.508,0.485,358.429,0.358
9,2.982,239.501,0.485,356.889,0.357
9,2.972,239.484,0.485,355.371,0.355
9,2.968,239.49,0.484,354.881,0.355
9,2.962,239.516,0.485,354.438,0.354
9,2.98,239.558,0.484,355.234,0.355
9,2.989,239.596,0.484,357.381,0.357
9,2.969,239.678,0.485,355.573,0.356
9,2.969,239.752,0.484,354.832,0.355
9,2.969,239.863,0.484,354.418,0.354
9,2.965,239.971,0.484,354.248,0.354
9,2.988,240.033,0.486,357.712,0.358
9,2.983,240.077,0.485,356.595,0.357
9,2.981,240.039,0.484,355.14,0.355
9,2.969,239.966,0.484,354.96,0.355
9,2.971,239.863,0.484,354.332,0.354
9,2.983,239.744,0.485,356.077,0.356
9,2.99,239.625,0.486,358.42,0.358
9,2.977,239.511,0.485,356.172,0.356
9,2.98,239.502,0.484,356.075,0.356
9,2.976,239.575,0.484,355.481,0.355
9,2.977,239.729,0.484,355.238,0.355
9,3.004,239.896,0.485,358.942,0.359
9,2.991,240,0.485,357.653,0.358
9,2.98,239.98,0.483,355.684,0.356
9,2.981,239.833,0.484,356.014,0.356
9,2.98,239.682,0.483,355.013,0.355
9,2.988,239.588,0.484,356.051,0.356
9,2.997,239.584,0.485,359.275,0.359
9,2.982,239.685,0.484,356.238,0.356
9,2.987,239.79,0.484,355.548,0.356
9,2.983,239.903,0.483,355.265,0.355
9,2.975,239.887,0.483,354.596,0.355
9,2.995,239.762,0.484,357.051,0.357
9,2.986,239.643,0.484,356.013,0.356
9,2.978,239.581,0.484,356.149,0.356
9,2.983,239.622,0.483,355.2,0.355
9,2.985,239.732,0.484,355.566,0.356
9,2.995,239.844,0.484,357.386,0.357
9,3.009,239.917,0.483,358.956,0.359
9,2.988,239.942,0.484,355.969,0.356
9,2.988,239.869,0.484,356.858,0.357
9,2.975,239.779,0.483,355.359,0.355
9,2.973,239.67,0.484,354.634,0.355
9,3,239.568,0.485,358.14,0.358
9,2.984,239.483,0.485,357.464,0.357
9,2.981,239.44,0.484,355.607,0.356
9,2.982,239.445,0.484,355.733,0.356
9,2.978,239.466,0.483,354.475,0.354
9,2.988,239.477,0.484,357.002,0.357
9,3.004,239.52,0.485,359.11,0.359
9,2.986,239.607,0.485,356.032,0.356
9,2.98,239.686,0.484,355.464,0.355
9,2.977,239.766,0.484,355.231,0.355
9,2.982,239.851,0.483,354.159,0.354
9,3,239.929,0.484,357.807,0.358
9,2.986,239.968,0.485,357.189,0.357
9,2.981,240.005,0.483,355.383,0.355
9,2.976,240.022,0.484,355.059,0.355
9,2.968,240.033,0.484,354.622,0.355
9,2.978,240.029,0.485,355.752,0.356
9,2.991,240,0.484,357.15,0.357
9,2.972,239.985,0.484,354.786,0.355
9,2.975,239.96,0.485,355.819,0.356
9,2.974,239.903,0.484,354.379,0.354
9,2.974,239.855,0.484,354.232,0.354
9,2.993,239.795,0.485,357.533,0.358
9,2.986,239.75,0.485,356.965,0.357
9,2.985,239.693,0.483,355.292,0.355
9,2.982,239.676,0.485,356.297,0.356
9,2.977,239.664,0.483,355.129,0.355
9,2.986,239.637,0.484,355.96,0.356
9,3.001,239.593,0.485,358.545,0.359
9,2.975,239.562,0.483,355.246,0.355
9,2.969,239.519,0.484,354.449,0.354
9,2.967,239.496,0.483,353.395,0.353
9,2.964,239.475,0.485,354.384,0.354
9,2.986,239.481,0.485,357.768,0.358
9,2.982,239.483,0.485,356.618,0.357
9,2.98,239.54,0.484,355.704,0.356
9,2.979,239.63,0.484,355.329,0.355
9,2.982,239.733,0.483,355.176,0.355
9,2.994,239.808,0.484,356.249,0.356
9,2.999,239.846,0.485,358.49,0.358
9,2.978,239.841,0.484,355.778,0.356
9,2.983,239.773,0.485,356.052,0.356
9,2.97,239.711,0.484,354.052,0.354
9,2.965,239.607,0.484,354.098,0.354
9,2.993,239.508,0.485,358.233,0.358
9,2.979,239.502,0.484,355.943,0.356
9,2.975,239.548,0.485,355.739,0.356
9,2.976,239.672,0.485,355.766,0.356
9,2.974,239.789,0.484,354.662,0.355
9,2.983,239.846,0.485,355.769,0.356
9,2.993,239.788,0.485,357.912,0.358
9,2.979,239.684,0.484,355.541,0.356
9,2.974,239.555,0.483,354.397,0.354
9,2.967,239.468,0.484,354.351,0.354
9,2.968,239.494,0.483,354.082,0.354
9,3.002,239.623,0.485,358.088,0.358
9,2.99,239.754,0.484,356.437,0.356
9,2.982,239.811,0.483,355.63,0.356
9,2.978,239.751,0.483,354.433,0.354
9,2.971,239.619,0.484,354.255,0.354
9,2.98,239.55,0.484,355.851,0.356
9,2.999,239.553,0.484,358.196,0.358
9,2.98,239.692,0.485,355.796,0.356
9,2.982,239.821,0.484,355.478,0.355
9,2.974,239.866,0.483,354.682,0.355
9,2.971,239.765,0.483,353.664,0.354
9,2.993,239.632,0.485,357.362,0.357
9,2.971,239.503,0.485,355.586,0.356
9,2.963,239.472,0.485,354.588,0.355
9,2.974,239.517,0.484,354.18,0.354
9,2.964,239.662,0.484,353.728,0.354
9,2.977,239.766,0.485,355.386,0.355
9,3.007,239.829,0.485,358.31,0.358
9,3.004,239.823,0.484,358.087,0.358
9,3.016,239.757,0.484,360.282,0.36
9,3.024,239.639,0.485,361.763,0.362
9,3.036,239.518,0.484,362.751,0.363
9,3.067,239.471,0.486,367.617,0.368
9,3.051,239.514,0.485,365.149,0.365
9,3.045,239.635,0.486,365.004,0.365
9,3.038,239.786,0.485,362.942,0.363
9,3.031,239.881,0.486,362.853,0.363
9,3.05,239.967,0.486,365.103,0.365
9,3.065,239.953,0.486,366.849,0.367
9,3.045,239.911,0.485,364.314,0.364
9,3.046,239.809,0.486,365.147,0.365
9,3.042,239.709,0.485,363.174,0.363
9,3.042,239.621,0.486,363.945,0.364
9,3.068,239.557,0.485,366.797,0.367
9,3.05,239.5,0.485,365.18,0.365
9,3.035,239.495,0.485,363.014,0.363
9,3.034,239.486,0.486,363.298,0.363
9,3.029,239.48,0.485,362.86,0.363
9,3.038,239.54,0.486,363.685,0.364
9,3.05,239.59,0.487,366.206,0.366
9,3.04,239.673,0.486,364.744,0.365
9,3.045,239.764,0.486,365.011,0.365
9,3.042,239.817,0.486,364.428,0.364
9,3.043,239.892,0.485,364.016,0.364
9,3.069,239.954,0.486,367.269,0.367
9,3.054,239.996,0.485,365.2,0.365
9,3.038,240.008,0.486,363.778,0.364
9,3.036,239.963,0.486,363.749,0.364
9,3.035,239.88,0.485,363.294,0.363
9,3.05,239.764,0.486,365.11,0.365
9,3.064,239.632,0.487,367.406,0.367
9,3.045,239.546,0.485,363.988,0.364
9,3.052,239.514,0.485,365.145,0.365
9,3.054,239.545,0.485,365.176,0.365
9,3.048,239.613,0.483,363.594,0.364
9,3.066,239.688,0.485,367.097,0.367
9,3.05,239.809,0.486,366.107,0.366
9,3.035,239.892,0.484,362.951,0.363
9,3.04,239.95,0.485,363.411,0.363
9,3.048,240.009,0.484,363.46,0.363
9,3.06,239.995,0.485,365.178,0.365
9,3.066,239.959,0.484,366.88,0.367
9,3.05,239.903,0.485,364.466,0.364
9,3.046,239.755,0.484,364.031,0.364
9,3.039,239.632,0.485,363.853,0.364
9,3.042,239.544,0.485,364.473,0.364
9,3.063,239.51,0.486,367.013,0.367
9,3.045,239.62,0.485,365.38,0.365
9,3.042,239.768,0.485,364.101,0.364
9,3.038,239.905,0.485,363.189,0.363
9,3.038,239.993,0.484,362.815,0.363
9,3.053,240.019,0.485,364.36,0.364
9,3.059,240.004,0.486,366.988,0.367
9,3.046,239.943,0.485,363.928,0.364
9,3.053,239.86,0.484,363.811,0.364
9,3.041,239.777,0.485,363.514,0.364
9,3.032,239.716,0.484,362.332,0.362
9,3.051,239.596,0.486,364.716,0.365
9,3.04,239.517,0.484,363.462,0.363
9,3.034,239.491,0.484,362.2,0.362
9,3.036,239.488,0.483,362.237,0.362
9,3.034,239.517,0.484,362.252,0.362
9,3.041,239.616,0.484,362.681,0.363
9,3.048,239.739,0.485,365.684,0.366
9,3.042,239.854,0.484,363.221,0.363
9,3.048,239.941,0.484,363.66,0.364
9,3.043,239.982,0.484,363.147,0.363
9,3.045,239.938,0.485,363.803,0.364
9,3.069,239.882,0.485,366.185,0.366
9,3.054,239.787,0.484,364.063,0.364
9,3.046,239.675,0.484,363.312,0.363
9,3.037,239.572,0.484,362,0.362
9,3.034,239.486,0.483,361.351,0.361
9,3.048,239.479,0.485,363.622,0.364
9,3.061,239.538,0.484,365.819,0.366
9,3.05,239.662,0.484,364.336,0.364
9,3.056,239.84,0.484,364.532,0.365
9,3.048,239.979,0.484,364.059,0.364
9,3.041,239.998,0.484,363.31,0.363
9,3.059,239.951,0.485,365.81,0.366
9,3.048,239.812,0.485,365.579,0.366
9,3.039,239.678,0.485,364.044,0.364
9,3.039,239.608,0.485,363.166,0.363
9,3.034,239.656,0.485,363.499,0.363
9,3.039,239.748,0.486,364.196,0.364
9,3.056,239.835,0.486,366.034,0.366
9,3.051,239.9,0.486,364.674,0.365
9,3.053,239.845,0.486,364.982,0.365
9,3.049,239.812,0.484,364.243,0.364
9,3.048,239.686,0.484,363.386,0.363
9,3.062,239.613,0.485,365.702,0.366
9,3.039,239.606,0.484,363.976,0.364
9,3.042,239.637,0.484,363.277,0.363
9,3.038,239.746,0.484,362.54,0.363
9,3.035,239.845,0.484,362.376,0.362
9,3.049,239.941,0.484,363.175,0.363
9,3.069,239.993,0.484,366.191,0.366
9,3.051,240.008,0.485,364.738,0.365
9,3.041,239.951,0.485,364.392,0.364
9,3.039,239.838,0.485,364.001,0.364
9,3.039,239.711,0.485,363.398,0.363
9,3.054,239.584,0.486,365.88,0.366
9,3.051,239.517,0.485,365.747,0.366
9,3.05,239.49,0.486,364.979,0.365
9,3.04,239.499,0.486,364.241,0.364
9,3.033,239.57,0.486,363.939,0.364
9,3.047,239.652,0.485,364.127,0.364
9,3.06,239.76,0.485,366.137,0.366
9,3.043,239.891,0.486,365.409,0.365
9,3.039,240.007,0.486,364.417,0.364
9,3.032,240.051,0.486,363.319,0.363
9,3.034,240.052,0.485,363.118,0.363
9,3.052,239.981,0.486,365.904,0.366
9,3.045,239.938,0.486,365.064,0.365
9,3.036,239.87,0.485,362.967,0.363
9,3.022,239.751,0.486,363.168,0.363
9,3.018,239.666,0.486,362.502,0.363
9,3.035,239.623,0.486,362.957,0.363
9,3.048,239.585,0.486,365.658,0.366
9,3.038,239.62,0.485,364.52,0.365
9,3.044,239.702,0.485,364.303,0.364
9,3.035,239.812,0.485,363.098,0.363
9,3.025,239.953,0.486,362.917,0.363
9,3.045,240.064,0.486,364.512,0.365
9,3.044,240.08,0.486,365.048,0.365
9,3.029,240.039,0.486,363.272,0.363
9,3.024,239.923,0.486,362.988,0.363
9,3.029,239.798,0.485,362.428,0.362
9,3.045,239.71,0.486,364.312,0.364
9,3.056,239.657,0.485,366.525,0.367
9,3.043,239.669,0.485,364.764,0.365
9,3.04,239.768,0.485,363.904,0.364
9,3.022,239.871,0.487,363.247,0.363
9,3.021,239.936,0.486,362.396,0.362
9,3.055,239.991,0.485,365.047,0.365
9,3.045,239.985,0.486,364.844,0.365
9,3.038,239.923,0.486,364.436,0.364
9,3.04,239.877,0.486,364.019,0.364
9,3.033,239.768,0.484,361.846,0.362
9,3.035,239.676,0.486,363.824,0.364
9,3.059,239.638,0.486,367.129,0.367
9,3.045,239.645,0.485,363.875,0.364
9,3.042,239.724,0.485,363.789,0.364
9,3.04,239.79,0.484,363.754,0.364
9,3.042,239.892,0.484,362.631,0.363
9,3.069,239.998,0.484,365.282,0.365
9,3.056,240.02,0.485,366.056,0.366
9,3.046,239.988,0.485,364.551,0.365
9,3.041,239.833,0.485,362.819,0.363
9,3.04,239.682,0.484,362.802,0.363
9,3.045,239.587,0.485,364.216,0.364
9,3.066,239.5,0.485,367.04,0.367
9,3.064,239.542,0.485,365.952,0.366
9,3.051,239.641,0.484,364.64,0.365
9,3.039,239.81,0.484,363.236,0.363
9,3.041,239.962,0.484,361.969,0.362
9,3.063,239.975,0.484,365.253,0.365
9,3.053,239.933,0.485,365.795,0.366
9,3.048,239.764,0.485,364.132,0.364
9,3.045,239.62,0.484,363.583,0.364
9,3.036,239.537,0.484,363.226,0.363
9,3.045,239.57,0.485,364.528,0.365
9,3.065,239.703,0.485,366.994,0.367
9,3.043,239.845,0.484,363.647,0.364
9,3.037,239.932,0.486,364.007,0.364
9,3.041,239.88,0.484,362.846,0.363
9,3.042,239.721,0.485,362.813,0.363
9,3.061,239.562,0.485,365.641,0.366
9,3.053,239.53,0.485,365.399,0.365
9,3.042,239.591,0.486,364.414,0.364
9,3.029,239.719,0.486,363.144,0.363
9,3.028,239.853,0.485,362.354,0.362
9,3.046,239.874,0.486,364.032,0.364
9,3.061,239.782,0.486,366.791,0.367
9,3.042,239.625,0.486,364.291,0.364
9,3.04,239.509,0.486,363.96,0.364
9,3.028,239.495,0.484,361.822,0.362
9,3.019,239.513,0.484,361.084,0.361
9,3.047,239.615,0.487,365.625,0.366
9,3.047,239.739,0.485,364.194,0.364
9,3.036,239.806,0.485,363.366,0.363
9,3.03,239.741,0.485,362.271,0.362
9,3.035,239.592,0.485,362.578,0.363
9,3.053,239.523,0.486,364.99,0.365
9,3.065,239.484,0.486,367.606,0.368
9,3.039,239.478,0.485,364.07,0.364
9,3.04,239.605,0.485,363.177,0.363
9,3.034,239.716,0.485,363.06,0.363
9,3.029,239.837,0.485,362.319,0.362
9,3.056,239.926,0.486,365.265,0.365
9,3.053,239.937,0.485,364.241,0.364
9,3.033,239.921,0.486,363.246,0.363
9,3.032,239.905,0.485,362.222,0.362
9,3.036,239.854,0.485,362.419,0.362
9,3.05,239.82,0.485,364.329,0.364
9,3.064,239.771,0.485,367.086,0.367
9,3.24,239.344,0.485,386.616,0.387
9,3.234,239.402,0.486,386.136,0.386
9,3.234,239.433,0.485,385.69,0.386
9,3.256,239.457,0.488,390.177,0.39
9,3.247,239.44,0.485,387.539,0.388
9,3.228,239.412,0.485,385.572,0.386
9,3.23,239.39,0.485,385.459,0.385
9,3.236,239.372,0.485,385.856,0.386
9,3.249,239.364,0.486,388.132,0.388
9,3.271,239.313,0.486,390.616,0.391
9,3.25,239.286,0.484,387.386,0.387
9,3.241,239.278,0.484,386.029,0.386
9,3.24,239.229,0.485,386.339,0.386
9,3.243,239.201,0.485,386.909,0.387
9,3.273,239.227,0.488,391.431,0.391
9,3.263,239.238,0.484,388.856,0.389
9,3.252,239.269,0.485,387.497,0.387
9,3.248,239.279,0.486,387.806,0.388
9,3.25,239.298,0.485,387.794,0.388
9,3.266,239.298,0.487,390.484,0.39
9,3.282,239.315,0.485,391.718,0.392
9,3.251,239.351,0.485,387.976,0.388
9,3.244,239.35,0.485,387.136,0.387
9,3.241,239.368,0.485,386.792,0.387
9,3.242,239.392,0.486,387.268,0.387
9,3.267,239.388,0.489,391.689,0.392
9,3.262,239.422,0.485,389.717,0.39
9,3.281,239.418,0.487,391.965,0.392
9,3.298,239.402,0.487,394.749,0.395
9,3.308,239.413,0.486,395.578,0.396
9,3.324,239.402,0.487,398.093,0.398
9,3.338,239.376,0.487,399.365,0.399
9,3.313,239.368,0.485,396.083,0.396
9,3.296,239.345,0.486,394.434,0.394
9,3.297,239.337,0.487,394.624,0.395
9,3.301,239.414,0.487,395.146,0.395
9,3.327,239.517,0.489,399.475,0.399
9,3.327,239.555,0.487,398.712,0.399
9,3.314,239.538,0.486,396.203,0.396
9,3.307,239.514,0.486,395.037,0.395
9,3.29,239.483,0.485,393.333,0.393
9,3.279,239.471,0.487,392.753,0.393
9,3.291,239.45,0.486,393.202,0.393
9,3.255,239.428,0.484,389.027,0.389
9,3.242,239.375,0.486,387.74,0.388
9,3.242,239.314,0.486,387.767,0.388
9,3.242,239.277,0.486,387.667,0.388
9,3.262,239.279,0.488,391.853,0.392
9,3.262,239.254,0.485,390.165,0.39
9,3.243,239.213,0.484,386.724,0.387
9,3.236,239.182,0.486,387.621,0.388
9,3.248,239.158,0.487,389.547,0.39
9,3.261,239.114,0.487,390.621,0.391
9,3.284,239.044,0.486,392.328,0.392
9,3.256,239.03,0.485,389.778,0.39
9,3.242,239.018,0.485,387.874,0.388
9,3.248,239.017,0.486,388.404,0.388
9,3.253,239.051,0.486,389.002,0.389
9,3.27,239.058,0.489,393.092,0.393
9,3.267,239.077,0.485,390.673,0.391
9,3.252,239.195,0.485,388.38,0.388
9,3.242,239.41,0.486,388.299,0.388
9,3.254,239.544,0.487,390.553,0.391
9,3.269,239.6,0.487,391.788,0.392
9,3.287,239.67,0.486,393.423,0.393
9,3.259,239.694,0.485,390.116,0.39
9,3.246,239.736,0.486,388.74,0.389
9,3.256,239.774,0.486,389.064,0.389
9,3.258,239.781,0.485,389.889,0.39
9,3.277,239.76,0.486,392.589,0.393
9,3.288,239.684,0.483,392.019,0.392
9,3.256,239.569,0.484,388.654,0.389
9,3.251,239.402,0.484,388.412,0.388
9,3.265,239.344,0.487,391.292,0.391
9,3.272,239.303,0.487,391.917,0.392
9,3.288,239.253,0.487,394.48,0.394
9,3.246,239.357,0.483,388.373,0.388
9,3.193,239.553,0.484,381.805,0.382
