WorkCellID,RmsVoltage(V),RmsCurrent(A),Power(W),NominalPower,%BeltTension,ActiveZones,LoadCombination,Load
10,239.912,2.23,246.254,24.625,85,1110,14,3
10,239.957,2.229,246.575,24.657,85,1110,14,3
10,239.988,2.228,246.62,24.662,85,1110,14,3
10,240.002,2.227,246.656,24.666,85,1110,14,3
10,240.001,2.225,246.469,24.647,85,1110,14,3
10,239.999,2.223,246.534,24.653,85,1110,14,3
10,239.989,2.222,246.391,24.639,85,1110,14,3
10,240.003,2.222,246.274,24.627,85,1110,14,3
10,240.002,2.222,246.18,24.618,85,1110,14,3
10,240.019,2.222,246.298,24.63,85,1110,14,3
10,240.027,2.222,246.199,24.62,85,1110,14,3
10,240.038,2.222,246.313,24.631,85,1110,14,3
10,240.041,2.221,246.221,24.622,85,1110,14,3
10,240.044,2.221,245.929,24.593,85,1110,14,3
10,240.053,2.221,246.094,24.609,85,1110,14,3
10,240.078,2.221,246.042,24.604,85,1110,14,3
10,240.103,2.223,246.186,24.619,85,1110,14,3
10,240.117,2.221,246.108,24.611,85,1110,14,3
10,240.124,2.221,246.054,24.605,85,1110,14,3
10,240.13,2.221,246.009,24.601,85,1110,14,3
10,240.127,2.22,245.964,24.596,85,1110,14,3
10,240.114,2.221,245.905,24.591,85,1110,14,3
10,240.106,2.222,246.064,24.606,85,1110,14,3
10,240.101,2.223,246.204,24.62,85,1110,14,3
10,240.093,2.224,246.328,24.633,85,1110,14,3
10,240.088,2.223,246.213,24.621,85,1110,14,3
10,240.08,2.223,246.325,24.633,85,1110,14,3
10,240.06,2.222,246.221,24.622,85,1110,14,3
10,240.044,2.222,246.136,24.614,85,1110,14,3
10,240.019,2.222,246.057,24.606,85,1110,14,3
10,239.985,2.222,246.198,24.62,85,1110,14,3
10,239.957,2.224,246.312,24.631,85,1110,14,3
10,239.937,2.225,246.406,24.641,85,1110,14,3
10,239.902,2.224,246.276,24.628,85,1110,14,3
10,239.868,2.223,246.171,24.617,85,1110,14,3
10,239.846,2.224,246.291,24.629,85,1110,14,3
10,239.831,2.224,246.388,24.639,85,1110,14,3
10,239.823,2.224,246.468,24.647,85,1110,14,3
10,239.809,2.224,246.347,24.635,85,1110,14,3
10,239.804,2.224,246.239,24.624,85,1110,14,3
10,239.812,2.224,246.346,24.635,85,1110,14,3
10,239.82,2.225,246.226,24.623,85,1110,14,3
10,239.835,2.227,246.542,24.654,85,1110,14,3
10,239.854,2.228,246.593,24.659,85,1110,14,3
10,239.868,2.229,246.634,24.663,85,1110,14,3
10,239.885,2.231,246.874,24.687,85,1110,14,3
10,239.891,2.23,246.863,24.686,85,1110,14,3
10,239.882,2.23,246.844,24.684,85,1110,14,3
10,239.864,2.23,246.839,24.684,85,1110,14,3
10,239.844,2.23,246.618,24.662,85,1110,14,3
10,239.818,2.231,246.655,24.666,85,1110,14,3
10,239.782,2.232,246.871,24.687,85,1110,14,3
10,239.746,2.235,246.861,24.686,85,1110,14,3
10,239.71,2.236,247.038,24.704,85,1110,14,3
10,239.691,2.235,246.997,24.7,85,1110,14,3
10,239.69,2.235,247.149,24.715,85,1110,14,3
10,239.693,2.235,247.293,24.729,85,1110,14,3
10,239.708,2.236,247.41,24.741,85,1110,14,3
10,239.719,2.236,247.496,24.75,85,1110,14,3
10,239.738,2.236,247.555,24.756,85,1110,14,3
10,239.77,2.236,247.635,24.764,85,1110,14,3
10,239.792,2.237,247.483,24.748,85,1110,14,3
10,239.825,2.237,247.565,24.756,85,1110,14,3
10,239.851,2.238,247.632,24.763,85,1110,14,3
10,239.868,2.238,247.697,24.77,85,1110,14,3
10,239.899,2.24,247.534,24.753,85,1110,14,3
10,239.923,2.24,247.587,24.759,85,1110,14,3
10,239.957,2.241,247.649,24.765,85,1110,14,3
10,239.985,2.242,247.701,24.77,85,1110,14,3
10,240.018,2.241,247.753,24.775,85,1110,14,3
10,240.073,2.239,247.579,24.758,85,1110,14,3
10,240.118,2.237,247.438,24.744,85,1110,14,3
10,240.175,2.237,247.518,24.752,85,1110,14,3
10,240.241,2.239,247.779,24.778,85,1110,14,3
10,240.288,2.24,248.013,24.801,85,1110,14,3
10,240.321,2.24,248.007,24.801,85,1110,14,3
10,240.352,2.239,248.003,24.8,85,1110,14,3
10,240.378,2.238,247.783,24.778,85,1110,14,3
10,240.387,2.238,247.799,24.78,85,1110,14,3
10,240.398,2.238,247.802,24.78,85,1110,14,3
10,240.411,2.239,248.022,24.802,85,1110,14,3
10,240.416,2.238,247.798,24.78,85,1110,14,3
10,240.407,2.237,247.822,24.782,85,1110,14,3
10,240.396,2.237,247.635,24.764,85,1110,14,3
10,240.4,2.237,247.679,24.768,85,1110,14,3
10,240.398,2.237,247.725,24.773,85,1110,14,3
10,240.383,2.238,247.556,24.756,85,1110,14,3
10,240.381,2.239,247.605,24.761,85,1110,14,3
10,240.4,2.241,247.87,24.787,85,1110,14,3
10,240.462,2.241,248.087,24.809,85,1110,14,3
10,240.529,2.24,248.263,24.826,85,1110,14,3
10,240.586,2.24,248.407,24.841,85,1110,14,3
10,240.612,2.238,248.317,24.832,85,1110,14,3
10,240.607,2.236,248.245,24.825,85,1110,14,3
10,240.57,2.235,248.196,24.82,85,1110,14,3
10,240.527,2.236,247.94,24.794,85,1110,14,3
10,239.869,2.274,252.099,25.21,85,1111,15,4
10,239.829,2.274,252.334,25.233,85,1111,15,4
10,239.776,2.274,252.114,25.211,85,1111,15,4
10,239.739,2.276,251.935,25.194,85,1111,15,4
10,239.715,2.278,251.974,25.197,85,1111,15,4
10,239.734,2.278,252.223,25.222,85,1111,15,4
10,239.77,2.279,252.24,25.224,85,1111,15,4
10,239.82,2.28,252.037,25.204,85,1111,15,4
10,239.873,2.281,252.274,25.227,85,1111,15,4
10,239.937,2.281,252.477,25.248,85,1111,15,4
10,239.992,2.281,252.436,25.244,85,1111,15,4
10,240.029,2.281,252.609,25.261,85,1111,15,4
10,240.062,2.281,252.749,25.275,85,1111,15,4
10,240.069,2.282,252.647,25.265,85,1111,15,4
10,240.052,2.283,252.565,25.256,85,1111,15,4
10,240.029,2.281,252.497,25.25,85,1111,15,4
10,240.012,2.279,252.442,25.244,85,1111,15,4
10,239.988,2.28,252.614,25.261,85,1111,15,4
10,239.979,2.28,252.547,25.255,85,1111,15,4
10,240.005,2.283,252.679,25.268,85,1111,15,4
10,240.029,2.285,252.992,25.299,85,1111,15,4
10,240.042,2.285,253.062,25.306,85,1111,15,4
10,240.075,2.285,253.118,25.312,85,1111,15,4
10,240.094,2.284,252.958,25.296,85,1111,15,4
10,240.098,2.282,252.808,25.281,85,1111,15,4
10,240.11,2.282,252.881,25.288,85,1111,15,4
10,240.125,2.281,252.961,25.296,85,1111,15,4
10,240.142,2.281,252.83,25.283,85,1111,15,4
10,240.172,2.282,252.93,25.293,85,1111,15,4
10,240.202,2.283,253.011,25.301,85,1111,15,4
10,240.23,2.286,253.077,25.308,85,1111,15,4
10,240.28,2.287,252.925,25.293,85,1111,15,4
10,240.35,2.288,252.836,25.284,85,1111,15,4
10,240.439,2.288,252.924,25.292,85,1111,15,4
10,240.509,2.288,252.985,25.299,85,1111,15,4
10,240.567,2.286,253.056,25.306,85,1111,15,4
10,240.62,2.286,252.897,25.29,85,1111,15,4
10,240.652,2.284,252.758,25.276,85,1111,15,4
10,240.682,2.283,252.861,25.286,85,1111,15,4
10,240.701,2.282,252.739,25.274,85,1111,15,4
10,240.707,2.281,252.639,25.264,85,1111,15,4
10,240.724,2.28,252.764,25.276,85,1111,15,4
10,240.734,2.281,252.681,25.268,85,1111,15,4
10,240.745,2.28,252.613,25.261,85,1111,15,4
10,240.754,2.281,252.546,25.255,85,1111,15,4
10,240.754,2.281,252.472,25.247,85,1111,15,4
10,240.753,2.281,252.629,25.263,85,1111,15,4
10,240.748,2.28,252.57,25.257,85,1111,15,4
10,240.748,2.28,252.306,25.231,85,1111,15,4
10,240.742,2.279,252.277,25.228,85,1111,15,4
10,240.66,2.279,252.33,25.233,85,1111,15,4
10,240.607,2.279,252.513,25.251,85,1111,15,4
10,240.543,2.279,252.476,25.248,85,1111,15,4
10,240.478,2.278,252.435,25.244,85,1111,15,4
10,240.408,2.276,252.391,25.239,85,1111,15,4
10,240.352,2.275,252.161,25.216,85,1111,15,4
10,240.318,2.275,252.168,25.217,85,1111,15,4
10,240.316,2.275,252.184,25.218,85,1111,15,4
10,240.355,2.274,251.992,25.199,85,1111,15,4
10,240.416,2.274,252.021,25.202,85,1111,15,4
10,240.472,2.274,252.054,25.205,85,1111,15,4
10,240.502,2.275,252.277,25.228,85,1111,15,4
10,240.507,2.275,252.263,25.226,85,1111,15,4
10,240.48,2.276,252.251,25.225,85,1111,15,4
10,240.422,2.275,252.448,25.245,85,1111,15,4
10,240.348,2.274,252.207,25.221,85,1111,15,4
10,240.305,2.273,252.01,25.201,85,1111,15,4
10,240.308,2.272,252.036,25.204,85,1111,15,4
10,240.336,2.272,251.871,25.187,85,1111,15,4
10,240.375,2.271,251.942,25.194,85,1111,15,4
10,240.418,2.27,251.795,25.179,85,1111,15,4
10,240.423,2.271,251.86,25.186,85,1111,15,4
10,240.411,2.271,251.913,25.191,85,1111,15,4
10,240.382,2.271,251.977,25.198,85,1111,15,4
10,240.353,2.272,252.039,25.204,85,1111,15,4
10,240.319,2.273,252.08,25.208,85,1111,15,4
10,240.28,2.273,252.123,25.212,85,1111,15,4
10,240.242,2.273,251.942,25.194,85,1111,15,4
10,240.198,2.274,251.98,25.198,85,1111,15,4
10,240.149,2.276,252.031,25.203,85,1111,15,4
10,240.104,2.278,251.867,25.187,85,1111,15,4
10,240.078,2.281,251.95,25.195,85,1111,15,4
10,240.064,2.282,251.801,25.18,85,1111,15,4
10,240.065,2.284,251.68,25.168,85,1111,15,4
10,240.118,2.283,251.766,25.177,85,1111,15,4
10,240.169,2.283,251.847,25.185,85,1111,15,4
10,240.203,2.281,251.912,25.191,85,1111,15,4
10,240.225,2.279,251.77,25.177,85,1111,15,4
10,240.236,2.278,251.655,25.166,85,1111,15,4
10,240.235,2.277,251.561,25.156,85,1111,15,4
10,240.212,2.277,251.484,25.148,85,1111,15,4
10,240.194,2.277,251.627,25.163,85,1111,15,4
10,240.181,2.275,251.538,25.154,85,1111,15,4
10,240.14,2.276,251.671,25.167,85,1111,15,4
10,240.094,2.276,251.779,25.178,85,1111,15,4
10,240.034,2.277,251.662,25.166,85,1111,15,4
10,239.952,2.279,251.752,25.175,85,1111,15,4
10,239.862,2.281,251.64,25.164,85,1111,15,4
10,239.798,2.282,251.548,25.155,85,1111,15,4
10,239.749,2.283,251.474,25.147,85,1111,15,4
10,239.719,2.283,251.413,25.141,85,1111,15,4
10,240.752,2.241,245.23,24.523,85,1101,13,3
10,240.8,2.239,245.329,24.533,85,1101,13,3
10,240.832,2.237,245.41,24.541,85,1101,13,3
10,240.844,2.236,245.465,24.547,85,1101,13,3
10,240.847,2.234,245.51,24.551,85,1101,13,3
10,240.856,2.233,245.547,24.555,85,1101,13,3
10,240.865,2.232,245.782,24.578,85,1101,13,3
10,240.883,2.231,245.779,24.578,85,1101,13,3
10,240.913,2.23,245.776,24.578,85,1101,13,3
10,240.951,2.23,245.969,24.597,85,1101,13,3
10,241.015,2.23,245.941,24.594,85,1101,13,3
10,241.096,2.231,245.897,24.59,85,1101,13,3
10,241.158,2.231,246.068,24.607,85,1101,13,3
10,241.172,2.231,246.011,24.601,85,1101,13,3
10,241.135,2.231,246.161,24.616,85,1101,13,3
10,241.069,2.231,246.087,24.609,85,1101,13,3
10,241.006,2.23,246.027,24.603,85,1101,13,3
10,240.956,2.23,245.957,24.596,85,1101,13,3
10,240.926,2.23,246.116,24.612,85,1101,13,3
10,240.899,2.232,246.061,24.606,85,1101,13,3
10,240.876,2.234,246.015,24.601,85,1101,13,3
10,240.856,2.237,245.969,24.597,85,1101,13,3
10,240.855,2.24,245.909,24.591,85,1101,13,3
10,240.867,2.242,246.078,24.608,85,1101,13,3
10,240.875,2.245,246.029,24.603,85,1101,13,3
10,240.854,2.245,246.175,24.617,85,1101,13,3
10,240.833,2.244,246.109,24.611,85,1101,13,3
10,240.789,2.242,245.849,24.585,85,1101,13,3
10,240.744,2.242,245.822,24.582,85,1101,13,3
10,240.695,2.241,245.812,24.581,85,1101,13,3
10,240.646,2.241,245.812,24.581,85,1101,13,3
10,240.591,2.24,245.782,24.578,85,1101,13,3
10,240.538,2.239,245.974,24.597,85,1101,13,3
10,240.447,2.237,245.739,24.574,85,1101,13,3
10,240.351,2.236,245.537,24.554,85,1101,13,3
10,240.301,2.237,245.569,24.557,85,1101,13,3
10,240.288,2.237,245.584,24.558,85,1101,13,3
10,240.322,2.237,245.812,24.581,85,1101,13,3
10,240.414,2.24,245.999,24.6,85,1101,13,3
10,240.525,2.241,246.15,24.615,85,1101,13,3
10,240.639,2.241,246.274,24.627,85,1101,13,3
10,240.746,2.24,246.375,24.638,85,1101,13,3
10,240.84,2.238,246.251,24.625,85,1101,13,3
10,240.918,2.236,246.356,24.636,85,1101,13,3
10,240.982,2.235,246.246,24.625,85,1101,13,3
10,241.028,2.234,246.352,24.635,85,1101,13,3
10,241.073,2.233,246.438,24.644,85,1101,13,3
10,241.101,2.232,246.508,24.651,85,1101,13,3
10,241.117,2.231,246.565,24.657,85,1101,13,3
10,241.13,2.231,246.612,24.661,85,1101,13,3
10,241.134,2.229,246.65,24.665,85,1101,13,3
10,241.123,2.228,246.495,24.649,85,1101,13,3
10,241.122,2.229,246.555,24.655,85,1101,13,3
10,241.129,2.229,246.603,24.66,85,1101,13,3
10,241.138,2.23,246.643,24.664,85,1101,13,3
10,241.149,2.23,246.861,24.686,85,1101,13,3
10,241.154,2.231,246.853,24.685,85,1101,13,3
10,241.169,2.231,246.846,24.685,85,1101,13,3
10,241.196,2.232,246.831,24.683,85,1101,13,3
10,241.22,2.231,246.828,24.683,85,1101,13,3
10,241.257,2.229,246.62,24.662,85,1101,13,3
10,241.288,2.227,246.657,24.666,85,1101,13,3
10,241.318,2.227,246.706,24.671,85,1101,13,3
10,241.338,2.226,246.531,24.653,85,1101,13,3
10,241.342,2.227,246.584,24.658,85,1101,13,3
10,241.339,2.228,246.627,24.663,85,1101,13,3
10,241.306,2.227,246.446,24.645,85,1101,13,3
10,241.24,2.227,246.515,24.651,85,1101,13,3
10,241.202,2.226,246.354,24.635,85,1101,13,3
10,241.165,2.226,246.44,24.644,85,1101,13,3
10,241.129,2.227,246.51,24.651,85,1101,13,3
10,241.099,2.227,246.567,24.657,85,1101,13,3
10,241.086,2.226,246.418,24.642,85,1101,13,3
10,241.089,2.227,246.492,24.649,85,1101,13,3
10,241.112,2.226,246.552,24.655,85,1101,13,3
10,241.162,2.227,246.797,24.68,85,1101,13,3
10,241.219,2.227,246.8,24.68,85,1101,13,3
10,241.284,2.227,246.803,24.68,85,1101,13,3
10,241.356,2.227,246.806,24.681,85,1101,13,3
10,241.37,2.228,246.788,24.679,85,1101,13,3
10,241.358,2.229,246.793,24.679,85,1101,13,3
10,241.335,2.231,246.797,24.68,85,1101,13,3
10,241.273,2.232,246.801,24.68,85,1101,13,3
10,241.217,2.233,246.618,24.662,85,1101,13,3
10,241.176,2.231,246.655,24.666,85,1101,13,3
10,241.133,2.23,246.479,24.648,85,1101,13,3
10,241.102,2.229,246.542,24.654,85,1101,13,3
10,241.083,2.229,246.593,24.659,85,1101,13,3
10,241.077,2.231,246.634,24.663,85,1101,13,3
10,241.083,2.231,246.668,24.667,85,1101,13,3
10,241.1,2.23,246.696,24.67,85,1101,13,3
10,241.144,2.229,246.718,24.672,85,1101,13,3
10,241.207,2.228,246.736,24.674,85,1101,13,3
10,241.264,2.228,246.751,24.675,85,1101,13,3
10,241.297,2.229,246.578,24.658,85,1101,13,3
10,241.317,2.23,246.622,24.662,85,1101,13,3
10,241.333,2.23,246.658,24.666,85,1101,13,3
10,241.342,2.229,246.492,24.649,85,1101,13,3
10,241.352,2.23,246.552,24.655,85,1101,13,3
10,241.342,2.23,246.601,24.66,85,1101,13,3
10,241.29,2.23,246.641,24.664,85,1101,13,3
10,240.434,2.197,241.664,24.166,85,0011,3,2
10,240.478,2.199,241.796,24.18,85,0011,3,2
10,240.535,2.2,241.924,24.192,85,0011,3,2
10,240.613,2.201,242.029,24.203,85,0011,3,2
10,240.687,2.201,242.114,24.211,85,0011,3,2
10,240.755,2.202,241.977,24.198,85,0011,3,2
10,240.819,2.202,242.061,24.206,85,0011,3,2
10,240.86,2.204,242.14,24.214,85,0011,3,2
10,240.894,2.205,242.41,24.241,85,0011,3,2
10,240.914,2.204,242.239,24.224,85,0011,3,2
10,240.945,2.205,242.285,24.229,85,0011,3,2
10,240.968,2.206,242.322,24.232,85,0011,3,2
10,240.997,2.206,242.363,24.236,85,0011,3,2
10,241.027,2.207,242.386,24.239,85,0011,3,2
10,241.032,2.208,242.404,24.24,85,0011,3,2
10,241.01,2.21,242.44,24.244,85,0011,3,2
10,240.969,2.213,242.479,24.248,85,0011,3,2
10,240.919,2.214,242.295,24.229,85,0011,3,2
10,240.859,2.216,242.536,24.254,85,0011,3,2
10,240.799,2.215,242.332,24.233,85,0011,3,2
10,240.748,2.214,242.144,24.214,85,0011,3,2
10,240.717,2.213,242.207,24.221,85,0011,3,2
10,240.652,2.212,242.043,24.204,85,0011,3,2
10,240.582,2.212,242.125,24.213,85,0011,3,2
10,240.51,2.212,242.006,24.201,85,0011,3,2
10,240.421,2.21,241.91,24.191,85,0011,3,2
10,240.349,2.209,241.8,24.18,85,0011,3,2
10,240.295,2.209,241.897,24.19,85,0011,3,2
10,240.242,2.209,241.996,24.2,85,0011,3,2
10,240.2,2.209,242.066,24.207,85,0011,3,2
10,240.16,2.207,242.144,24.214,85,0011,3,2
10,240.127,2.204,242.022,24.202,85,0011,3,2
10,240.097,2.203,241.902,24.19,85,0011,3,2
10,240.066,2.201,241.805,24.181,85,0011,3,2
10,240.04,2.2,241.715,24.172,85,0011,3,2
10,240.024,2.199,241.642,24.164,85,0011,3,2
10,240.013,2.199,241.798,24.18,85,0011,3,2
10,240.009,2.198,241.731,24.173,85,0011,3,2
10,240.499,2.202,242.632,24.263,85,0011,3,2
10,240.506,2.202,242.605,24.261,85,0011,3,2
10,240.494,2.201,242.583,24.258,85,0011,3,2
10,240.472,2.202,242.585,24.258,85,0011,3,2
10,240.439,2.201,242.567,24.257,85,0011,3,2
10,240.406,2.2,242.552,24.255,85,0011,3,2
10,240.368,2.199,242.54,24.254,85,0011,3,2
10,240.337,2.199,242.53,24.253,85,0011,3,2
10,240.302,2.199,242.522,24.252,85,0011,3,2
10,240.275,2.198,242.515,24.251,85,0011,3,2
10,240.258,2.196,242.51,24.251,85,0011,3,2
10,240.257,2.195,242.32,24.232,85,0011,3,2
10,240.266,2.194,242.351,24.235,85,0011,3,2
10,240.272,2.194,242.181,24.218,85,0011,3,2
10,240.274,2.194,242.042,24.204,85,0011,3,2
10,240.275,2.196,241.919,24.192,85,0011,3,2
10,240.273,2.198,241.808,24.181,85,0011,3,2
10,240.314,2.198,241.934,24.193,85,0011,3,2
10,240.354,2.199,241.841,24.184,85,0011,3,2
10,240.36,2.199,241.96,24.196,85,0011,3,2
10,240.338,2.199,241.863,24.186,85,0011,3,2
10,240.293,2.199,241.783,24.178,85,0011,3,2
10,240.227,2.199,241.718,24.172,85,0011,3,2
10,240.163,2.198,241.665,24.166,85,0011,3,2
10,240.114,2.196,241.622,24.162,85,0011,3,2
10,240.075,2.196,241.597,24.16,85,0011,3,2
10,240.008,2.196,241.566,24.157,85,0011,3,2
10,239.932,2.197,241.335,24.134,85,0011,3,2
10,239.849,2.199,241.343,24.134,85,0011,3,2
10,239.776,2.2,241.143,24.114,85,0011,3,2
10,239.69,2.199,240.98,24.098,85,0011,3,2
10,239.616,2.197,240.868,24.087,85,0011,3,2
10,239.564,2.197,240.777,24.078,85,0011,3,2
10,239.556,2.198,240.692,24.069,85,0011,3,2
10,239.561,2.199,240.819,24.082,85,0011,3,2
10,239.582,2.198,240.943,24.094,85,0011,3,2
10,239.648,2.199,241.044,24.104,85,0011,3,2
10,239.77,2.2,241.116,24.112,85,0011,3,2
10,239.888,2.2,241.164,24.116,85,0011,3,2
10,240.001,2.2,241.4,24.14,85,0011,3,2
10,240.105,2.2,241.601,24.16,85,0011,3,2
10,240.218,2.2,241.549,24.155,85,0011,3,2
10,240.35,2.2,241.703,24.17,85,0011,3,2
10,240.479,2.2,241.838,24.184,85,0011,3,2
10,240.591,2.2,241.958,24.196,85,0011,3,2
10,240.678,2.199,241.851,24.185,85,0011,3,2
10,240.749,2.2,241.969,24.197,85,0011,3,2
10,240.787,2.199,242.065,24.207,85,0011,3,2
10,240.818,2.198,241.926,24.193,85,0011,3,2
10,240.816,2.198,242.03,24.203,85,0011,3,2
10,240.793,2.199,242.115,24.212,85,0011,3,2
10,240.762,2.198,242.184,24.218,85,0011,3,2
10,240.722,2.199,242.045,24.204,85,0011,3,2
10,240.676,2.2,242.127,24.213,85,0011,3,2
10,240.626,2.201,242.193,24.219,85,0011,3,2
10,240.547,2.201,242.052,24.205,85,0011,3,2
10,240.502,2.2,241.937,24.194,85,0011,3,2
10,240.473,2.201,242.05,24.205,85,0011,3,2
10,240.462,2.202,241.936,24.194,85,0011,3,2
10,240.476,2.204,242.038,24.204,85,0011,3,2
10,240.515,2.206,241.935,24.194,85,0011,3,2
10,240.569,2.206,242.038,24.204,85,0011,3,2
10,240.621,2.206,241.904,24.19,85,0011,3,2
10,240.598,2.2,242.774,24.277,85,0101,5,2
10,240.618,2.2,242.937,24.294,85,0101,5,2
10,240.623,2.2,242.854,24.285,85,0101,5,2
10,240.621,2.2,242.785,24.279,85,0101,5,2
10,240.635,2.199,242.936,24.294,85,0101,5,2
10,240.676,2.198,242.852,24.285,85,0101,5,2
10,240.708,2.197,242.784,24.278,85,0101,5,2
10,240.743,2.198,242.935,24.294,85,0101,5,2
10,240.798,2.198,243.057,24.306,85,0101,5,2
10,240.866,2.198,243.157,24.316,85,0101,5,2
10,240.937,2.198,243.238,24.324,85,0101,5,2
10,241.021,2.198,243.315,24.332,85,0101,5,2
10,241.101,2.198,243.378,24.338,85,0101,5,2
10,241.172,2.199,243.213,24.321,85,0101,5,2
10,241.232,2.2,243.264,24.326,85,0101,5,2
10,241.267,2.2,243.305,24.331,85,0101,5,2
10,241.272,2.199,243.349,24.335,85,0101,5,2
10,241.253,2.2,243.189,24.319,85,0101,5,2
10,241.222,2.199,243.254,24.325,85,0101,5,2
10,241.183,2.199,243.307,24.331,85,0101,5,2
10,241.155,2.198,243.371,24.337,85,0101,5,2
10,241.141,2.198,243.413,24.341,85,0101,5,2
10,241.15,2.198,243.447,24.345,85,0101,5,2
10,241.176,2.199,243.474,24.347,85,0101,5,2
10,241.205,2.2,243.291,24.329,85,0101,5,2
10,241.256,2.201,243.327,24.333,85,0101,5,2
10,241.3,2.2,243.357,24.336,85,0101,5,2
10,241.337,2.2,243.412,24.341,85,0101,5,2
10,241.368,2.199,243.24,24.324,85,0101,5,2
10,241.363,2.199,243.317,24.332,85,0101,5,2
10,241.34,2.199,243.38,24.338,85,0101,5,2
10,241.305,2.198,243.214,24.321,85,0101,5,2
10,241.242,2.197,243.285,24.329,85,0101,5,2
10,241.186,2.195,243.137,24.314,85,0101,5,2
10,241.158,2.195,243.233,24.323,85,0101,5,2
10,241.137,2.196,243.094,24.309,85,0101,5,2
10,241.127,2.196,243.177,24.318,85,0101,5,2
10,241.136,2.197,243.049,24.305,85,0101,5,2
10,241.128,2.197,242.945,24.294,85,0101,5,2
10,241.11,2.2,242.86,24.286,85,0101,5,2
10,241.107,2.202,242.996,24.3,85,0101,5,2
10,241.104,2.205,242.902,24.29,85,0101,5,2
10,241.095,2.206,243.02,24.302,85,0101,5,2
10,241.1,2.205,243.116,24.312,85,0101,5,2
10,241.107,2.203,243.0,24.3,85,0101,5,2
10,241.098,2.201,242.904,24.29,85,0101,5,2
10,241.068,2.2,243.033,24.303,85,0101,5,2
10,241.029,2.199,242.931,24.293,85,0101,5,2
10,240.991,2.198,242.849,24.285,85,0101,5,2
10,240.973,2.197,242.782,24.278,85,0101,5,2
10,240.963,2.196,242.727,24.273,85,0101,5,2
10,240.963,2.195,242.899,24.29,85,0101,5,2
10,240.961,2.194,242.843,24.284,85,0101,5,2
10,240.96,2.194,242.777,24.278,85,0101,5,2
10,240.974,2.194,242.723,24.272,85,0101,5,2
10,240.992,2.194,242.679,24.268,85,0101,5,2
10,241.016,2.195,242.829,24.283,85,0101,5,2
10,241.05,2.196,242.951,24.295,85,0101,5,2
10,241.1,2.196,243.051,24.305,85,0101,5,2
10,241.142,2.197,243.132,24.313,85,0101,5,2
10,241.178,2.196,243.012,24.301,85,0101,5,2
10,241.208,2.196,242.915,24.291,85,0101,5,2
10,241.237,2.194,242.835,24.284,85,0101,5,2
10,241.262,2.194,242.77,24.277,85,0101,5,2
10,241.28,2.194,242.923,24.292,85,0101,5,2
10,241.28,2.195,242.842,24.284,85,0101,5,2
10,241.268,2.195,242.993,24.299,85,0101,5,2
10,241.246,2.194,242.899,24.29,85,0101,5,2
10,241.213,2.193,242.822,24.282,85,0101,5,2
10,241.159,2.193,242.565,24.256,85,0101,5,2
10,241.096,2.193,242.55,24.255,85,0101,5,2
10,241.034,2.192,242.538,24.254,85,0101,5,2
10,240.962,2.192,242.529,24.253,85,0101,5,2
10,240.903,2.191,242.521,24.252,85,0101,5,2
10,240.858,2.19,242.515,24.251,85,0101,5,2
10,240.831,2.19,242.695,24.27,85,0101,5,2
10,240.822,2.19,242.666,24.267,85,0101,5,2
10,240.8,2.189,242.447,24.245,85,0101,5,2
10,240.782,2.189,242.454,24.245,85,0101,5,2
10,240.78,2.189,242.46,24.246,85,0101,5,2
10,240.77,2.189,242.465,24.247,85,0101,5,2
10,240.76,2.188,242.253,24.225,85,0101,5,2
10,240.743,2.188,242.296,24.23,85,0101,5,2
10,240.727,2.189,242.537,24.254,85,0101,5,2
10,240.727,2.189,242.528,24.253,85,0101,5,2
10,240.732,2.19,242.715,24.272,85,0101,5,2
10,240.737,2.191,242.673,24.267,85,0101,5,2
10,240.73,2.19,242.638,24.264,85,0101,5,2
10,240.73,2.191,242.61,24.261,85,0101,5,2
10,240.733,2.193,242.773,24.277,85,0101,5,2
10,240.741,2.193,242.731,24.273,85,0101,5,2
10,240.755,2.194,242.49,24.249,85,0101,5,2
10,240.787,2.197,242.675,24.268,85,0101,5,2
10,240.819,2.2,242.64,24.264,85,0101,5,2
10,240.85,2.202,242.828,24.283,85,0101,5,2
10,240.871,2.205,242.765,24.276,85,0101,5,2
10,240.861,2.208,242.713,24.271,85,0101,5,2
10,240.845,2.208,242.671,24.267,85,0101,5,2
10,240.815,2.209,242.637,24.264,85,0101,5,2
10,240.816,2.206,242.609,24.261,85,0101,5,2
10,240.805,2.205,242.803,24.28,85,0101,5,2
10,240.49,2.214,244.59,24.459,85,0110,6,2
10,240.477,2.213,244.798,24.48,85,0110,6,2
10,240.487,2.214,244.977,24.498,85,0110,6,2
10,240.521,2.216,244.906,24.491,85,0110,6,2
10,240.575,2.216,245.055,24.505,85,0110,6,2
10,240.636,2.215,244.99,24.499,85,0110,6,2
10,240.7,2.215,245.134,24.513,85,0110,6,2
10,240.756,2.214,245.055,24.505,85,0110,6,2
10,240.774,2.214,244.99,24.499,85,0110,6,2
10,240.758,2.214,244.917,24.492,85,0110,6,2
10,240.707,2.214,244.858,24.486,85,0110,6,2
10,240.646,2.214,245.004,24.5,85,0110,6,2
10,240.599,2.215,245.341,24.534,85,0110,6,2
10,240.605,2.215,245.419,24.542,85,0110,6,2
10,240.64,2.214,245.287,24.529,85,0110,6,2
10,240.703,2.213,245.375,24.538,85,0110,6,2
